Date,Time,Lat,Long,Type,CleanLong
11/23/21,19:00 - 20:00,40.449,-79.868,MG,-79.868
11/23/21,19:00 - 20:00,40.449,-79.868,MG,-79.868
11/23/21,19:00 - 20:00,40.449,-79.868,SG,-79.868
11/23/21,21:00 - 22:00,40.479,-80.036,SG,-80.036
11/24/21,0:00 ‐ 1:00,40.449,‐79.868,MG,-79.868
11/24/21,0:00 ‐ 1:00,40.449,‐79.868,MG,-79.868
11/24/21,16:00 ‐ 17:00,40.411,‐79.944,SG,-79.944
11/24/21,0:00 ‐ 1:00,40.449,‐79.868,MG,-79.868
11/24/21,2:00 ‐ 3:00,40.479,‐80.036,SG,-80.036
11/24/21,14:00 ‐ 15:00,40.408,‐79.993,SG,-79.993
11/24/21,13:00 ‐ 14:00,40.47,‐79.896,SG,-79.896
11/24/21,19:00 ‐ 20:00,40.47,‐80.007,SG,-80.007
11/24/21,17:00 ‐ 18:00,40.469,‐79.895,SG,-79.895
11/24/21,22:00 ‐ 23:00,40.416,‐79.988,MG,-79.988
11/24/21,18:00 ‐ 19:00,40.459,‐80.083,SG,-80.083
11/24/21,0:00 ‐ 1:00,40.449,‐79.868,SG,-79.868
11/24/21,22:00 ‐ 23:00,40.416,‐79.988,MG,-79.988
11/25/21,2:00 ‐ 3:00,40.461,‐79.892,SG,-79.892
11/25/21,7:00 ‐ 8:00,40.454,‐79.869,MG,-79.869
11/25/21,3:00 ‐ 4:00,40.46,‐79.905,MG,-79.905
11/25/21,9:00 ‐ 10:00,40.459,‐79.894,SG,-79.894
11/25/21,15:00 ‐ 16:00,40.434,‐79.953,SG,-79.953
11/25/21,18:00 ‐ 19:00,40.451,‐80.055,SG,-80.055
11/25/21,1:00 ‐ 2:00,40.454,‐79.901,MG,-79.901
11/25/21,21:00 ‐ 22:00,40.443,‐79.972,SG,-79.972
11/25/21,17:00 ‐ 18:00,40.463,‐80.056,SG,-80.056
11/26/21,11:00 ‐ 12:00,40.464,‐79.91,SG,-79.91
11/26/21,4:00 ‐ 5:00,40.419,‐80.01,MG,-80.01
11/26/21,9:00 ‐ 10:00,40.481,‐80.045,SG,-80.045
11/26/21,6:00 ‐ 7:00,40.43,‐79.981,MG,-79.981
11/26/21,9:00 ‐ 10:00,40.481,‐80.045,SG,-80.045
11/26/21,7:00 ‐ 8:00,40.481,‐80.042,SG,-80.042
11/27/21,6:00 ‐ 7:00,40.464,‐79.999,SG,-79.999
11/27/21,0:00 ‐ 1:00,40.469,‐79.895,SG,-79.895
11/27/21,2:00 ‐ 3:00,40.459,‐80.017,SG,-80.017
11/27/21,1:00 ‐ 2:00,40.462,‐79.909,MG,-79.909
11/27/21,4:00 ‐ 5:00,40.451,‐79.973,MG,-79.973
11/27/21,3:00 ‐ 4:00,40.46,‐80.058,MG,-80.058
11/27/21,4:00 ‐ 5:00,40.447,‐80.061,SG,-80.061
11/27/21,3:00 ‐ 4:00,40.46,‐80.058,MG,-80.058
11/27/21,15:00 ‐ 16:00,40.403,‐79.943,SG,-79.943
11/27/21,3:00 ‐ 4:00,40.46,‐80.058,MG,-80.058
11/27/21,4:00 ‐ 5:00,40.457,‐79.903,SG,-79.903
11/27/21,18:00 ‐ 19:00,40.404,‐79.938,SG,-79.938
11/27/21,8:00 ‐ 9:00,40.453,‐79.874,MG,-79.874
11/27/21,20:00 ‐ 21:00,40.415,‐79.968,SG,-79.968
11/27/21,7:00 ‐ 8:00,40.439,‐79.955,MG,-79.955
11/28/21,19:00 ‐ 20:00,40.457,‐79.963,SG,-79.963
11/28/21,20:00 ‐ 21:00,40.419,‐79.977,SG,-79.977
11/28/21,7:00 ‐ 8:00,40.42,‐79.995,SG,-79.995
11/28/21,8:00 ‐ 9:00,40.401,‐79.94,MG,-79.94
11/28/21,23:00 ‐ 0:00,40.464,‐80.012,SG,-80.012
11/29/21,22:00 ‐ 23:00,40.439,‐79.968,SG,-79.968
11/29/21,14:00 ‐ 15:00,40.409,‐79.997,SG,-79.997
11/29/21,2:00 ‐ 3:00,40.416,‐79.993,MG,-79.993
11/29/21,3:00 ‐ 4:00,40.459,‐79.89,MG,-79.89
11/29/21,4:00 ‐ 5:00,40.457,‐79.964,SG,-79.964
11/29/21,11:00 ‐ 12:00,40.455,‐80.054,SG,-80.054
11/29/21,3:00 ‐ 4:00,40.448,‐80.042,SG,-80.042
11/29/21,8:00 ‐ 9:00,40.416,‐79.987,SG,-79.987
11/29/21,21:00 ‐ 22:00,40.414,‐79.941,SG,-79.941
11/29/21,7:00 ‐ 8:00,40.417,‐79.986,MG,-79.986
11/29/21,21:00 ‐ 22:00,40.455,‐79.889,SG,-79.889
11/29/21,18:00 ‐ 19:00,40.476,‐80.035,SG,-80.035
11/29/21,7:00 ‐ 8:00,40.418,‐79.986,MG,-79.986
11/29/21,2:00 ‐ 3:00,40.416,‐79.993,MG,-79.993
11/29/21,2:00 ‐ 3:00,40.448,‐80.042,SG,-80.042
11/29/21,2:00 ‐ 3:00,40.416,‐79.993,SG,-79.993
11/30/21,4:00 ‐ 5:00,40.453,‐80.066,MG,-80.066
11/30/21,2:00 ‐ 3:00,40.452,‐80.051,MG,-80.051
11/30/21,3:00 ‐ 4:00,40.45,‐79.868,SG,-79.868
11/30/21,1:00 ‐ 2:00,40.47,‐80.028,SG,-80.028
11/30/21,16:00 ‐ 17:00,40.46,‐79.888,SG,-79.888
11/30/21,5:00 ‐ 6:00,40.463,‐80.033,SG,-80.033
11/30/21,23:00 ‐ 0:00,40.447,‐80.051,MG,-80.051
11/30/21,3:00 ‐ 4:00,40.451,‐79.874,SG,-79.874
12/1/21,6:00 ‐ 7:00,40.456,‐79.896,SG,-79.896
12/2/21,7:00 ‐ 8:00,40.473,‐80.037,MG,-80.037
12/2/21,7:00 ‐ 8:00,40.47,‐80.024,MG,-80.024
12/2/21,0:00 ‐ 1:00,40.424,‐79.997,MG,-79.997
12/2/21,19:00 ‐ 20:00,40.437,‐79.984,SG,-79.984
12/2/21,9:00 ‐ 10:00,40.429,‐79.984,MG,-79.984
12/3/21,4:00 ‐ 5:00,40.411,‐79.997,SG,-79.997
12/3/21,5:00 ‐ 6:00,40.451,‐79.882,SG,-79.882
12/3/21,22:00 ‐ 23:00,40.455,‐79.893,MG,-79.893
12/3/21,0:00 ‐ 1:00,40.454,‐79.901,MG,-79.901
12/3/21,10:00 ‐ 11:00,40.467,‐80.013,SG,-80.013
12/3/21,16:00 ‐ 17:00,40.443,‐80.04,MG,-80.04
12/3/21,17:00 ‐ 18:00,40.402,‐79.943,SG,-79.943
12/3/21,17:00 ‐ 18:00,40.458,‐79.961,SG,-79.961
12/3/21,16:00 ‐ 17:00,40.403,‐79.944,SG,-79.944
12/3/21,23:00 ‐ 0:00,40.458,‐80.069,SG,-80.069
12/3/21,15:00 ‐ 16:00,40.452,‐80.053,MG,-80.053
12/3/21,23:00 ‐ 0:00,40.454,‐80.077,MG,-80.077
12/4/21,4:00 ‐ 5:00,40.465,‐80.015,SG,-80.015
12/4/21,20:00 ‐ 21:00,40.418,‐79.981,SG,-79.981
12/4/21,4:00 ‐ 5:00,40.465,‐80.015,SG,-80.015
12/4/21,8:00 ‐ 9:00,40.411,‐79.993,SG,-79.993
12/4/21,0:00 ‐ 1:00,40.458,‐79.889,MG,-79.889
12/4/21,5:00 ‐ 6:00,40.45,‐79.974,SG,-79.974
12/5/21,9:00 ‐ 10:00,40.464,‐79.933,SG,-79.933
12/5/21,7:00 ‐ 8:00,40.43,‐79.973,MG,-79.973
12/5/21,8:00 ‐ 9:00,40.417,‐80.009,SG,-80.009
12/5/21,23:00 ‐ 0:00,40.476,‐80.032,SG,-80.032
12/5/21,8:00 ‐ 9:00,40.455,‐79.886,MG,-79.886
12/5/21,15:00 ‐ 16:00,40.468,‐79.899,MG,-79.899
12/5/21,1:00 ‐ 2:00,40.416,‐79.989,MG,-79.989
12/5/21,0:00 ‐ 1:00,40.476,‐80.014,MG,-80.014
12/5/21,7:00 ‐ 8:00,40.45,‐79.983,MG,-79.983
12/5/21,6:00 ‐ 7:00,40.459,‐80.053,MG,-80.053
12/6/21,7:00 ‐ 8:00,40.469,‐80.021,MG,-80.021
12/6/21,7:00 ‐ 8:00,40.469,‐80.021,MG,-80.021
12/6/21,13:00 ‐ 14:00,40.465,‐79.939,SG,-79.939
12/6/21,6:00 ‐ 7:00,40.456,‐79.873,MG,-79.873
12/6/21,7:00 ‐ 8:00,40.473,‐80.012,SG,-80.012
12/6/21,3:00 ‐ 4:00,40.442,‐80.057,MG,-80.057
12/6/21,3:00 ‐ 4:00,40.443,‐80.05,SG,-80.05
12/6/21,1:00 ‐ 2:00,40.466,‐79.903,SG,-79.903
12/6/21,3:00 ‐ 4:00,40.479,‐80.031,SG,-80.031
12/6/21,6:00 ‐ 7:00,40.456,‐79.873,SG,-79.873
12/7/21,18:00 ‐ 19:00,40.456,‐80.05,MG,-80.05
12/7/21,18:00 ‐ 19:00,40.456,‐80.049,MG,-80.049
12/7/21,0:00 ‐ 1:00,40.453,‐80.06,SG,-80.06
12/7/21,1:00 ‐ 2:00,40.475,‐80.032,SG,-80.032
12/8/21,7:00 ‐ 8:00,40.489,‐80.023,SG,-80.023
12/8/21,3:00 ‐ 4:00,40.463,‐79.892,SG,-79.892
12/8/21,14:00 ‐ 15:00,40.411,‐79.99,SG,-79.99
12/8/21,22:00 ‐ 23:00,40.451,‐79.885,SG,-79.885
12/8/21,22:00 ‐ 23:00,40.451,‐79.885,SG,-79.885
12/8/21,18:00 ‐ 19:00,40.469,‐80.031,MG,-80.031
12/9/21,1:00 ‐ 2:00,40.457,‐80.057,SG,-80.057
12/9/21,18:00 ‐ 19:00,40.404,‐79.942,SG,-79.942
12/9/21,20:00 ‐ 21:00,40.418,‐80.004,SG,-80.004
12/9/21,20:00 ‐ 21:00,40.403,‐79.943,SG,-79.943
12/10/21,6:00 ‐ 7:00,40.454,‐79.889,MG,-79.889
12/10/21,6:00 ‐ 7:00,40.454,‐79.889,MG,-79.889
12/10/21,3:00 ‐ 4:00,40.462,‐79.921,SG,-79.921
12/10/21,2:00 ‐ 3:00,40.423,‐80.012,SG,-80.012
12/10/21,4:00 ‐ 5:00,40.46,‐79.899,SG,-79.899
12/10/21,12:00 ‐ 13:00,40.405,‐79.943,SG,-79.943
12/10/21,4:00 ‐ 5:00,40.459,‐79.898,MG,-79.898
12/11/21,22:00 ‐ 23:00,40.408,‐79.949,SG,-79.949
12/11/21,8:00 ‐ 9:00,40.461,‐79.874,MG,-79.874
12/11/21,0:00 ‐ 1:00,40.446,‐79.979,SG,-79.979
12/11/21,2:00 ‐ 3:00,40.456,‐79.891,SG,-79.891
12/11/21,2:00 ‐ 3:00,40.451,‐79.885,SG,-79.885
12/11/21,22:00 ‐ 23:00,40.457,‐79.873,MG,-79.873
12/11/21,14:00 ‐ 15:00,40.463,‐79.898,SG,-79.898
12/12/21,8:00 ‐ 9:00,40.415,‐79.989,MG,-79.989
12/12/21,5:00 ‐ 6:00,40.419,‐79.989,MG,-79.989
12/12/21,1:00 ‐ 2:00,40.458,‐79.889,SG,-79.889
12/12/21,4:00 ‐ 5:00,40.439,‐79.98,MG,-79.98
12/12/21,6:00 ‐ 7:00,40.424,‐79.977,MG,-79.977
12/12/21,7:00 ‐ 8:00,40.425,‐79.978,MG,-79.978
12/12/21,8:00 ‐ 9:00,40.415,‐79.989,MG,-79.989
12/12/21,6:00 ‐ 7:00,40.464,‐79.901,SG,-79.901
12/12/21,13:00 ‐ 14:00,40.458,‐80.078,MG,-80.078
12/12/21,7:00 ‐ 8:00,40.428,‐79.987,SG,-79.987
12/12/21,8:00 ‐ 9:00,40.415,‐79.989,MG,-79.989
12/12/21,1:00 ‐ 2:00,40.458,‐79.888,SG,-79.888
12/12/21,19:00 ‐ 20:00,40.48,‐80,MG,-80
12/12/21,23:00 ‐ 0:00,40.46,‐79.892,MG,-79.892
12/13/21,0:00 ‐ 1:00,40.469,‐79.912,SG,-79.912
12/13/21,1:00 ‐ 2:00,40.46,‐80.078,SG,-80.078
12/13/21,2:00 ‐ 3:00,40.47,‐79.945,MG,-79.945
12/13/21,16:00 ‐ 17:00,40.474,‐80.012,SG,-80.012
12/13/21,15:00 ‐ 16:00,40.404,‐79.936,SG,-79.936
12/13/21,1:00 ‐ 2:00,40.464,‐79.907,SG,-79.907
12/13/21,11:00 ‐ 12:00,40.451,‐79.88,SG,-79.88
12/14/21,3:00 ‐ 4:00,40.458,‐79.892,SG,-79.892
12/14/21,3:00 ‐ 4:00,40.444,‐80.055,SG,-80.055
12/14/21,4:00 ‐ 5:00,40.465,‐79.928,SG,-79.928
12/14/21,3:00 ‐ 4:00,40.466,‐80.011,MG,-80.011
12/14/21,7:00 ‐ 8:00,40.45,‐79.868,MG,-79.868
12/14/21,3:00 ‐ 4:00,40.466,‐80.011,MG,-80.011
12/14/21,3:00 ‐ 4:00,40.44,‐80.055,MG,-80.055
12/14/21,6:00 ‐ 7:00,40.467,‐80.024,MG,-80.024
12/14/21,12:00 ‐ 13:00,40.437,‐79.984,SG,-79.984
12/14/21,15:00 ‐ 16:00,40.415,‐79.941,MG,-79.941
12/14/21,15:00 ‐ 16:00,40.456,‐79.978,SG,-79.978
12/14/21,0:00 ‐ 1:00,40.453,‐80.066,SG,-80.066
12/14/21,5:00 ‐ 6:00,40.464,‐79.917,SG,-79.917
12/14/21,6:00 ‐ 7:00,40.467,‐80.024,MG,-80.024
12/15/21,21:00 ‐ 22:00,40.404,‐79.937,SG,-79.937
12/15/21,6:00 ‐ 7:00,40.427,‐80.006,SG,-80.006
12/15/21,12:00 ‐ 13:00,40.457,‐79.948,SG,-79.948
12/15/21,13:00 ‐ 14:00,40.455,‐79.898,SG,-79.898
12/15/21,18:00 ‐ 19:00,40.461,‐80.012,SG,-80.012
12/15/21,0:00 ‐ 1:00,40.45,‐79.868,SG,-79.868
12/15/21,3:00 ‐ 4:00,40.432,‐79.979,MG,-79.979
12/15/21,0:00 ‐ 1:00,40.416,‐79.989,SG,-79.989
12/15/21,1:00 ‐ 2:00,40.446,‐79.979,SG,-79.979
12/15/21,6:00 ‐ 7:00,40.455,‐80.015,SG,-80.015
12/16/21,0:00 ‐ 1:00,40.419,‐79.962,MG,-79.962
12/16/21,5:00 ‐ 6:00,40.448,‐79.978,SG,-79.978
12/16/21,8:00 ‐ 9:00,40.445,‐79.974,MG,-79.974
12/16/21,22:00 ‐ 23:00,40.466,‐79.936,SG,-79.936
12/16/21,9:00 ‐ 10:00,40.472,‐80.013,SG,-80.013
12/16/21,5:00 ‐ 6:00,40.465,‐80.015,SG,-80.015
12/16/21,4:00 ‐ 5:00,40.46,‐80.054,MG,-80.054
12/16/21,3:00 ‐ 4:00,40.464,‐80.055,SG,-80.055
12/16/21,0:00 ‐ 1:00,40.419,‐79.962,MG,-79.962
12/16/21,3:00 ‐ 4:00,40.465,‐80.013,SG,-80.013
12/16/21,7:00 ‐ 8:00,40.455,‐80.051,SG,-80.051
12/17/21,5:00 ‐ 6:00,40.418,‐80.004,MG,-80.004
12/17/21,23:00 ‐ 0:00,40.457,‐80.052,SG,-80.052
12/17/21,6:00 ‐ 7:00,40.413,‐79.992,MG,-79.992
12/17/21,6:00 ‐ 7:00,40.413,‐79.993,SG,-79.993
12/18/21,22:00 ‐ 23:00,40.409,‐79.995,MG,-79.995
12/18/21,4:00 ‐ 5:00,40.477,‐80.031,SG,-80.031
12/18/21,20:00 ‐ 21:00,40.489,‐80.016,SG,-80.016
12/18/21,19:00 ‐ 20:00,40.439,‐79.987,MG,-79.987
12/18/21,22:00 ‐ 23:00,40.409,‐79.995,SG,-79.995
12/18/21,1:00 ‐ 2:00,40.404,‐79.943,SG,-79.943
12/18/21,2:00 ‐ 3:00,40.466,‐80.015,SG,-80.015
12/18/21,0:00 ‐ 1:00,40.462,‐79.895,SG,-79.895
12/19/21,21:00 ‐ 22:00,40.45,‐79.884,SG,-79.884
12/19/21,22:00 ‐ 23:00,40.456,‐80.063,MG,-80.063
12/19/21,4:00 ‐ 5:00,40.485,‐80.025,SG,-80.025
12/19/21,2:00 ‐ 3:00,40.419,‐80.003,SG,-80.003
12/19/21,2:00 ‐ 3:00,40.452,‐79.877,MG,-79.877
12/19/21,2:00 ‐ 3:00,40.419,‐80.004,SG,-80.004
12/19/21,7:00 ‐ 8:00,40.417,‐79.976,SG,-79.976
12/19/21,6:00 ‐ 7:00,40.417,‐79.987,SG,-79.987
12/19/21,9:00 ‐ 10:00,40.411,‐79.941,MG,-79.941
12/19/21,9:00 ‐ 10:00,40.452,‐79.894,SG,-79.894
12/19/21,7:00 ‐ 8:00,40.417,‐79.987,SG,-79.987
12/20/21,6:00 ‐ 7:00,40.456,‐80.023,SG,-80.023
12/20/21,22:00 ‐ 23:00,40.48,‐80.042,SG,-80.042
12/20/21,21:00 ‐ 22:00,40.45,‐79.869,SG,-79.869
12/20/21,6:00 ‐ 7:00,40.456,‐80.024,SG,-80.024
12/20/21,4:00 ‐ 5:00,40.405,‐79.938,MG,-79.938
12/20/21,4:00 ‐ 5:00,40.411,‐79.943,SG,-79.943
12/20/21,8:00 ‐ 9:00,40.45,‐80.005,SG,-80.005
12/20/21,8:00 ‐ 9:00,40.45,‐80.001,MG,-80.001
12/20/21,3:00 ‐ 4:00,40.407,‐79.946,MG,-79.946
12/21/21,5:00 ‐ 6:00,40.447,‐79.973,MG,-79.973
12/21/21,2:00 ‐ 3:00,40.421,‐79.999,SG,-79.999
12/21/21,0:00 ‐ 1:00,40.44,‐79.968,SG,-79.968
12/21/21,2:00 ‐ 3:00,40.459,‐79.888,SG,-79.888
12/21/21,1:00 ‐ 2:00,40.456,‐79.886,MG,-79.886
12/21/21,21:00 ‐ 22:00,40.458,‐79.896,MG,-79.896
12/21/21,21:00 ‐ 22:00,40.458,‐79.896,MG,-79.896
12/21/21,18:00 ‐ 19:00,40.443,‐80.042,SG,-80.042
12/21/21,1:00 ‐ 2:00,40.456,‐79.892,SG,-79.892
12/21/21,0:00 ‐ 1:00,40.44,‐79.968,SG,-79.968
12/22/21,5:00 ‐ 6:00,40.454,‐80.078,MG,-80.078
12/22/21,1:00 ‐ 2:00,40.461,‐80.055,SG,-80.055
12/22/21,6:00 ‐ 7:00,40.459,‐80.07,MG,-80.07
12/22/21,1:00 ‐ 2:00,40.461,‐80.055,SG,-80.055
12/22/21,1:00 ‐ 2:00,40.47,‐79.935,SG,-79.935
12/22/21,6:00 ‐ 7:00,40.449,‐80.064,MG,-80.064
12/23/21,7:00 ‐ 8:00,40.459,‐80.05,SG,-80.05
12/23/21,4:00 ‐ 5:00,40.45,‐79.869,SG,-79.869
12/23/21,20:00 ‐ 21:00,40.454,‐79.893,SG,-79.893
12/23/21,6:00 ‐ 7:00,40.464,‐79.888,SG,-79.888
12/23/21,3:00 ‐ 4:00,40.483,‐80.025,SG,-80.025
12/23/21,5:00 ‐ 6:00,40.443,‐80.053,MG,-80.053
12/23/21,20:00 ‐ 21:00,40.454,‐79.894,MG,-79.894
12/23/21,20:00 ‐ 21:00,40.444,‐79.975,SG,-79.975
12/23/21,20:00 ‐ 21:00,40.454,‐79.893,MG,-79.893
12/23/21,20:00 ‐ 21:00,40.454,‐79.894,MG,-79.894
12/23/21,3:00 ‐ 4:00,40.483,‐80.025,SG,-80.025
12/23/21,18:00 ‐ 19:00,40.453,‐79.892,MG,-79.892
12/24/21,1:00 ‐ 2:00,40.471,‐79.933,SG,-79.933
12/24/21,8:00 ‐ 9:00,40.438,‐79.981,MG,-79.981
12/24/21,3:00 ‐ 4:00,40.463,‐80.008,SG,-80.008
12/24/21,23:00 ‐ 0:00,40.454,‐79.867,SG,-79.867
12/24/21,8:00 ‐ 9:00,40.456,‐79.884,MG,-79.884
12/24/21,17:00 ‐ 18:00,40.473,‐80.036,MG,-80.036
12/24/21,22:00 ‐ 23:00,40.465,‐79.903,SG,-79.903
12/24/21,20:00 ‐ 21:00,40.417,‐80.001,SG,-80.001
12/24/21,17:00 ‐ 18:00,40.476,‐80.034,MG,-80.034
12/24/21,5:00 ‐ 6:00,40.414,‐79.991,SG,-79.991
12/24/21,8:00 ‐ 9:00,40.413,‐79.991,MG,-79.991
12/24/21,7:00 ‐ 8:00,40.454,‐79.878,MG,-79.878
12/25/21,1:00 ‐ 2:00,40.466,‐80.013,MG,-80.013
12/25/21,0:00 ‐ 1:00,40.45,‐79.868,SG,-79.868
12/25/21,8:00 ‐ 9:00,40.475,‐80,MG,-80
12/25/21,18:00 ‐ 19:00,40.418,‐79.964,MG,-79.964
12/25/21,1:00 ‐ 2:00,40.466,‐80.013,MG,-80.013
12/25/21,1:00 ‐ 2:00,40.405,‐79.941,MG,-79.941
12/25/21,1:00 ‐ 2:00,40.466,‐80.013,SG,-80.013
12/26/21,7:00 ‐ 8:00,40.445,‐80.058,MG,-80.058
12/26/21,7:00 ‐ 8:00,40.452,‐80.061,MG,-80.061
12/26/21,14:00 ‐ 15:00,40.456,‐79.873,SG,-79.873
12/26/21,21:00 ‐ 22:00,40.47,‐79.942,MG,-79.942
12/26/21,21:00 ‐ 22:00,40.47,‐79.942,SG,-79.942
12/26/21,21:00 ‐ 22:00,40.47,‐79.942,MG,-79.942
12/26/21,7:00 ‐ 8:00,40.44,‐79.956,SG,-79.956
12/26/21,4:00 ‐ 5:00,40.47,‐79.945,SG,-79.945
12/26/21,7:00 ‐ 8:00,40.44,‐79.956,MG,-79.956
12/26/21,7:00 ‐ 8:00,40.45,‐80.064,MG,-80.064
12/26/21,4:00 ‐ 5:00,40.454,‐79.869,SG,-79.869
12/27/21,5:00 ‐ 6:00,40.47,‐79.942,MG,-79.942
12/27/21,23:00 ‐ 0:00,40.469,‐79.935,SG,-79.935
12/27/21,17:00 ‐ 18:00,40.45,‐79.968,SG,-79.968
12/27/21,5:00 ‐ 6:00,40.47,‐79.942,MG,-79.942
12/28/21,1:00 ‐ 2:00,40.469,‐80.029,MG,-80.029
12/28/21,1:00 ‐ 2:00,40.466,‐79.904,MG,-79.904
12/28/21,5:00 ‐ 6:00,40.473,‐79.936,SG,-79.936
12/28/21,1:00 ‐ 2:00,40.473,‐80.031,MG,-80.031
12/28/21,7:00 ‐ 8:00,40.402,‐79.943,SG,-79.943
12/28/21,4:00 ‐ 5:00,40.458,‐79.907,MG,-79.907
12/28/21,1:00 ‐ 2:00,40.466,‐79.904,MG,-79.904
12/29/21,0:00 ‐ 1:00,40.466,‐80.021,MG,-80.021
12/29/21,0:00 ‐ 1:00,40.422,‐80.001,SG,-80.001
12/29/21,19:00 ‐ 20:00,40.472,‐80.02,SG,-80.02
12/29/21,12:00 ‐ 13:00,40.483,‐80.026,SG,-80.026
12/29/21,21:00 ‐ 22:00,40.448,‐79.981,MG,-79.981
12/29/21,3:00 ‐ 4:00,40.48,‐80.033,SG,-80.033
12/29/21,1:00 ‐ 2:00,40.453,‐79.894,MG,-79.894
12/29/21,22:00 ‐ 23:00,40.457,‐80.057,SG,-80.057
12/29/21,1:00 ‐ 2:00,40.453,‐79.894,MG,-79.894
12/29/21,12:00 ‐ 13:00,40.483,‐80.026,SG,-80.026
12/29/21,21:00 ‐ 22:00,40.404,‐79.944,SG,-79.944
12/29/21,12:00 ‐ 13:00,40.483,‐80.026,SG,-80.026
12/29/21,9:00 ‐ 10:00,40.46,‐79.895,MG,-79.895
12/29/21,12:00 ‐ 13:00,40.483,‐80.026,SG,-80.026
12/29/21,9:00 ‐ 10:00,40.46,‐79.896,MG,-79.896
12/30/21,5:00 ‐ 6:00,40.442,‐80.046,MG,-80.046
12/30/21,7:00 ‐ 8:00,40.464,‐79.923,SG,-79.923
12/30/21,2:00 ‐ 3:00,40.463,‐79.905,MG,-79.905
12/30/21,5:00 ‐ 6:00,40.456,‐79.887,SG,-79.887
12/30/21,4:00 ‐ 5:00,40.416,‐79.989,MG,-79.989
12/30/21,2:00 ‐ 3:00,40.466,‐80.011,MG,-80.011
12/30/21,8:00 ‐ 9:00,40.444,‐79.986,MG,-79.986
12/30/21,2:00 ‐ 3:00,40.463,‐79.905,MG,-79.905
12/30/21,5:00 ‐ 6:00,40.429,‐79.994,MG,-79.994
12/30/21,9:00 ‐ 10:00,40.444,‐79.952,SG,-79.952
12/30/21,16:00 ‐ 17:00,40.416,‐79.997,SG,-79.997
12/31/21,3:00 ‐ 4:00,40.457,‐79.873,MG,-79.873
12/31/21,0:00 ‐ 1:00,40.468,‐80.024,SG,-80.024
12/31/21,3:00 ‐ 4:00,40.46,‐79.892,SG,-79.892
12/31/21,2:00 ‐ 3:00,40.469,‐79.895,MG,-79.895
1/1/22,0:00 ‐ 1:00,40.457,‐79.964,MG,-79.964
1/1/22,0:00 ‐ 1:00,40.438,‐79.969,MG,-79.969
1/1/22,0:00 ‐ 1:00,40.45,‐79.977,MG,-79.977
1/1/22,0:00 ‐ 1:00,40.423,‐79.97,MG,-79.97
1/1/22,0:00 ‐ 1:00,40.448,‐79.969,MG,-79.969
1/1/22,0:00 ‐ 1:00,40.464,‐79.91,MG,-79.91
1/1/22,0:00 ‐ 1:00,40.462,‐80.074,MG,-80.074
1/1/22,0:00 ‐ 1:00,40.443,‐79.978,MG,-79.978
1/1/22,0:00 ‐ 1:00,40.445,‐79.976,MG,-79.976
1/1/22,0:00 ‐ 1:00,40.475,‐80.003,MG,-80.003
1/1/22,0:00 ‐ 1:00,40.462,‐79.885,MG,-79.885
1/1/22,0:00 ‐ 1:00,40.455,‐79.877,MG,-79.877
1/1/22,0:00 ‐ 1:00,40.463,‐79.894,MG,-79.894
1/1/22,0:00 ‐ 1:00,40.455,‐79.877,MG,-79.877
1/1/22,0:00 ‐ 1:00,40.452,‐79.882,MG,-79.882
1/1/22,0:00 ‐ 1:00,40.41,‐79.938,MG,-79.938
1/1/22,0:00 ‐ 1:00,40.459,‐80.065,MG,-80.065
1/1/22,0:00 ‐ 1:00,40.446,‐79.98,MG,-79.98
1/1/22,0:00 ‐ 1:00,40.465,‐80.011,MG,-80.011
1/1/22,0:00 ‐ 1:00,40.441,‐79.98,MG,-79.98
1/1/22,0:00 ‐ 1:00,40.452,‐79.973,MG,-79.973
1/1/22,0:00 ‐ 1:00,40.44,‐79.984,MG,-79.984
1/1/22,0:00 ‐ 1:00,40.452,‐79.973,MG,-79.973
1/1/22,0:00 ‐ 1:00,40.439,‐79.968,MG,-79.968
1/1/22,0:00 ‐ 1:00,40.451,‐79.974,MG,-79.974
1/1/22,0:00 ‐ 1:00,40.442,‐79.983,MG,-79.983
1/1/22,0:00 ‐ 1:00,40.452,‐79.963,MG,-79.963
1/1/22,0:00 ‐ 1:00,40.458,‐80.053,MG,-80.053
1/1/22,0:00 ‐ 1:00,40.447,‐79.98,MG,-79.98
1/1/22,0:00 ‐ 1:00,40.441,‐79.985,MG,-79.985
1/1/22,0:00 ‐ 1:00,40.459,‐80.075,MG,-80.075
1/1/22,0:00 ‐ 1:00,40.475,‐80.032,MG,-80.032
1/1/22,0:00 ‐ 1:00,40.44,‐79.978,MG,-79.978
1/1/22,0:00 ‐ 1:00,40.468,‐79.904,MG,-79.904
1/1/22,0:00 ‐ 1:00,40.475,‐80.032,MG,-80.032
1/1/22,0:00 ‐ 1:00,40.467,‐80.013,SG,-80.013
1/1/22,0:00 ‐ 1:00,40.451,‐79.889,MG,-79.889
1/1/22,0:00 ‐ 1:00,40.463,‐79.897,MG,-79.897
1/1/22,0:00 ‐ 1:00,40.456,‐80.051,MG,-80.051
1/1/22,0:00 ‐ 1:00,40.442,‐79.983,MG,-79.983
1/1/22,0:00 ‐ 1:00,40.474,‐80.011,MG,-80.011
1/1/22,0:00 ‐ 1:00,40.455,‐79.876,MG,-79.876
1/1/22,0:00 ‐ 1:00,40.454,‐80.022,MG,-80.022
